do_sample,elapsed_time,fast_token,length,model_name,padding,result
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.4876973628997803,0.0,167.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.4876973628997803,0.0,167.0,t5-base,,0.0
1.0,0.4637124538421631,0.0,152.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.4876973628997803,0.0,167.0,t5-base,,0.0
1.0,0.4637124538421631,0.0,152.0,t5-base,,0.0
1.0,0.4577155113220215,0.0,100.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.4876973628997803,0.0,167.0,t5-base,,0.0
1.0,0.4637124538421631,0.0,152.0,t5-base,,0.0
1.0,0.4577155113220215,0.0,100.0,t5-base,,0.0
1.0,0.5436651706695557,0.0,140.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.4876973628997803,0.0,167.0,t5-base,,0.0
1.0,0.4637124538421631,0.0,152.0,t5-base,,0.0
1.0,0.4577155113220215,0.0,100.0,t5-base,,0.0
1.0,0.5436651706695557,0.0,140.0,t5-base,,0.0
1.0,0.9264285564422607,0.0,357.0,t5-base,,0.6
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
1.0,0.48869776725769043,0.0,158.0,t5-base,,2.2
1.0,0.4367258548736572,0.0,97.0,t5-base,,0.4
1.0,0.5656509399414062,0.0,197.0,t5-base,,False
1.0,2.319570541381836,0.0,1103.0,t5-base,,1.2
1.0,0.5866379737854004,0.0,297.0,t5-base,,0.0
1.0,0.47670483589172363,0.0,145.0,t5-base,,0.4
1.0,0.48070263862609863,0.0,97.0,t5-base,,1.2
1.0,0.4237377643585205,0.0,174.0,t5-base,,0.0
1.0,0.7225537300109863,0.0,263.0,t5-base,,1.0
1.0,0.42074060440063477,0.0,127.0,t5-base,,0.4
1.0,0.47070765495300293,0.0,142.0,t5-base,,0.8
1.0,0.5256733894348145,0.0,170.0,t5-base,,False
1.0,0.36377501487731934,0.0,101.0,t5-base,,0.8
1.0,0.6535940170288086,0.0,366.0,t5-base,,0.8
1.0,0.5556578636169434,0.0,183.0,t5-base,,0.0
1.0,0.48869872093200684,0.0,171.0,t5-base,,0.0
1.0,0.5646512508392334,0.0,227.0,t5-base,,0.2
1.0,0.48070406913757324,0.0,205.0,t5-base,,0.0
1.0,0.6206145286560059,0.0,256.0,t5-base,,0.0
1.0,0.4876973628997803,0.0,167.0,t5-base,,0.0
1.0,0.4637124538421631,0.0,152.0,t5-base,,0.0
1.0,0.4577155113220215,0.0,100.0,t5-base,,0.0
1.0,0.5436651706695557,0.0,140.0,t5-base,,0.0
1.0,0.9264285564422607,0.0,357.0,t5-base,,0.6
1.0,0.9594056606292725,0.0,371.0,t5-base,,0.0
1.0,0.40474939346313477,0.0,100.0,t5-base,,0.0
1.0,0.4197406768798828,0.0,137.0,t5-base,,0.0
1.0,0.513679027557373,0.0,238.0,t5-base,,True
1.0,0.691575288772583,0.0,357.0,t5-base,,0.4
1.0,0.5786423683166504,0.0,306.0,t5-base,,True
1.0,0.4137442111968994,0.0,128.0,t5-base,,0.0
1.0,0.3937537670135498,0.0,87.0,t5-base,,0.0
1.0,0.5486598014831543,0.0,152.0,t5-base,,False
